country,state,city,link,name
NO,,,www.fjordingen.no/,Fjordingen
NO,,,gbnett.no/,Gjesdalbuen
NO,,,www.kvinnheringen.no/,Kvinnheringen
NO,,,www.lofotposten.no/,Lofotposten
NO,,,www.morenytt.no/,Møre-Nytt
NO,,,idag.no/,Norge Idag
NO,,,www.nytid.no/,Ny Tid
NO,,,www.pd.no/,Porsgrunns Dagblad
NO,,,www.rbnett.no/,Romsdals Budstikke
NO,,,www.sognavis.no/,Sogn Avis
NO,,,www.strandbuen.no/,Strandbuen
NO,,,www.ta.no/,Telemarksavisa
NO,,,theforeigner.no/,Foreigner
NO,,,www.theoslotimes.com/,Oslo Times
NO,,,www.tradewindsnews.com/,TradeWinds
NO,,,www.folkebladet.no/,Troms Folkeblad
NO,,,www.t-a.no/,Trønder-Avisa
NO,,,www.upstreamonline.com/,Upstream
NO,,,www.vestnytt.no/,VestNytt
NO,,,www.op.no/,Østlands-Posten
NO,,,www.raumnes.no/,Raumnes
NO,,,www.eub.no/,Eidsvoll Ullensaker Blad
NO,,,saltenposten.no/,Saltenposten
NO,,,www.dolen.no/,Dolen
NO,,,www.avisa-valdres.no/,Valdres
NO,,,www.venneslatidende.no/,Vennesla Tidende
NO,,,www.altaposten.no/,Altaposten
NO,,,www.amliavisa.no/,Amli Avisa
NO,,,www.sagat.no/,Sagat
NO,,,www.h-a.no/,HA
NO,,,www.hf.no/,Hordaland Folkeblad
NO,,,grenda.no/,Grenda
NO,,,www.nernett.no/,nernett.no
NO,,,vestavind-sveio.no/,Vestavind Bygdeblad
NO,,,www.tronderbladet.no/,Trønderbladet
NO,,,www.oa.no/,Oppland Arbeiderblad
NO,,,lyngdalsavis.no/,Lyngdals Avis
NO,,,www.avisahemnes.no/,Avisa Hemnes
NO,,,www.ht.no/,Harstad Tidende
NO,,,www.firdatidend.no/,Firda Tidend
NO,,,www.lister24.no/,Lister
NO,,,www.gd.no/,Gudbrandsdølen Dagningen
NO,,,www.gjengangeren.no/,Gjengangeren
NO,,,frostingen.no/,Frostingen
NO,,,fiskeribladet.no/,FiskeribladetFiskaren
NO,,,www.fosenavisa.no/,Fosenavisa
NO,,,www.bygdeposten.no/,Bygdeposten
NO,,,groruddalen.no/,Akers Avis Grorudd
NO,,,www.opdalingen.no/,Opdalingen
NO,,,www.vol.no/andoyposten/,Andøyposten
NO,,,bodøposten.no/,Bodøposten.no
NP,,,www.himalini.com/,Himalini
NP,,,eadarsha.com/,Adarsha Samaj
NP,,,www.himalkhabar.com/,himalkhabar.com
NP,,,nepalihimal.com/,nepalihimal.com
NP,,,topnepalnews.com/,topnepalnews.com
NP,,,ujyaaloonline.com/,ujyaaloonline.com
NP,,,lindamcmillan.com/expedition/press_releases/NepalNationalNews%20Agency.htm,National News Agency Nepal
NP,,,avenues.tv/,Avenues TV
NP,,,www.chitawan.com/,chitawan.com
NP,,,annapurnapost.com/,Annapurna Post
NP,,,www.rajdhani.com.np/,Rajdhani
NP,,,peoplesreview.com.np/,People's Review
NP,,,www.therisingnepal.org.np/,Rising Nepal
NP,,,kathmandutribune.com/,Kathmandu Tribune
NP,,,www.ejanakpurtoday.com/,Janakpur Today
NP,,,www.nepalipatra.com/,Nepali Patra 
NP,,,radionepal.gov.np/,Radio Nepal
NP,,,radiosagarmatha.org.np/,Radio Sagarmatha
NP,,,www.lop.com.np/,Lumbini Online Patrika
NP,,,nayaprahar.com/,Nayaprahar
NP,,,www.bbc.com/nepali,BBC Nepali
NP,,,www.titanherald.com/,Titan Herald
NP,,,www.khasokhas.com/,Khasokhas Weekly
NP,,,www.nepalipost.com/,Nepali Post
NR,,,www.topix.com/world/nauru/,Nauru News - Topix
NR,,,www.bbc.com/news/world-asia-pacific-15433616,BBC: Nauru
NZ,,,www.nzherald.co.nz/,New Zealand Herald
NZ,,,www.stuff.co.nz/dominion-post/,Dominion Post
NZ,,,www.stuff.co.nz/the-press/,Press
NZ,,,www.odt.co.nz/,Otago Daily Times 
NZ,,,www.stuff.co.nz/waikato-times/,Waikato Times
NZ,,,www.stuff.co.nz/southland-times/,Southland Times
NZ,,,www.nzherald.co.nz/hawkes-bay-today/news/headlines.cfm?c_id=1503462,Hawke's Bay Today
NZ,,,www.stuff.co.nz/manawatu-standard/,Manawatu Standard
NZ,,,www.guardianonline.co.nz/,Ashburton Guardian
NZ,,,www.nzherald.co.nz/bay-of-plenty-times/news/headlines.cfm?c_id=1503343,Bay of Plenty Times
NZ,,,www.gisborneherald.co.nz/,Gisborne Herald
NZ,,,www.nzherald.co.nz/northern-advocate/news/headlines.cfm?c_id=1503450,Northern Advocate
NZ,,,www.stuff.co.nz/nelson-mail/,Nelson Mail
NZ,,,www.oamarumail.co.nz/,Oamaru Mail
NZ,,,www.stuff.co.nz/taranaki-daily-news/,Taranaki Daily News
NZ,,,times-age.co.nz/,Wairarapa Times-Age
NZ,,,www.nzherald.co.nz/wanganui-chronicle/news/headlines.cfm?c_id=1503426,Wanganui Chronicle
NZ,,,www.stuff.co.nz/timaru-herald/,Timaru Herald
NZ,,,www.nzherald.co.nz/rotorua-daily-post/news/headlines.cfm?c_id=1503438,Daily Post
NZ,,,www.wpn.co.nz/,Westport News
NZ,,,www.stuff.co.nz/sunday-star-times/,Sunday Times
NZ,,,www.greystar.co.nz/,Greymouth Star
NZ,,,www.wpn.co.nz/,Westport News
NZ,,,www.stuff.co.nz/sunday-star-times/,Sunday Star-Times
NZ,,,www.waihekegulfnews.co.nz/,Gulf News
NZ,,,www.localmatters.co.nz/,Local Matters
NZ,,,issuu.com/raglanchronicle,Raglan Chronicle
NZ,,,farmersweekly.co.nz/,Farmers Weekly
NZ,,,www.theweekendsun.co.nz/,Weekend Sun
NZ,,,whakatanebeacon.co.nz/,Whakatane Beacon
NZ,,,christchurchmail.localnewspapers.co.nz/,Christchurch Mail
NZ,,,www.star.kiwi/selwyn-times/,Selwyn Times
NZ,,,www.nzcatholic.org.nz/,NZ Catholic
NZ,,,theeye.localnewspapers.co.nz/,Eye
NZ,,,devonportflagstaff.co.nz/,Devonport Flagstaff
NZ,,,www.fiordlandadvocate.co.nz/,Advocate South
NZ,,,www.theinformer.co.nz/,Mercury Bay Informer
NZ,,,www.times.co.nz/,Hoick &amp; Pakuranga Times
NZ,,,btob.co.nz/,Business to Business
NZ,,,www.eastbourneherald.co.nz/,Eastborne Herald
NZ,,,www.sunlive.co.nz/,Sun Live
NZ,,,www.scoop.co.nz/,Scoop
NZ,,,www.nzkoreapost.com/,Korea Post
NZ,,,goodday.co.nz/,Goodday
NZ,,,www.punjabiherald.co.nz/,Punjabi Herald
NZ,,,www.indianzoutlook.co.nz/,Indianz Outlook
NZ,,,www.nzkoreapost.com/,Korea Times
NZ,,,www.kuksamachar.co.nz/,Kuk Punjabi Samachar
NZ,,,www.newsworksnz.co.nz/,New Zealand Press Association
NZ,,,voyagermediaawards.nz/,Voyager Media Awards
OM,,,alwatan.com/,Alwatan
OM,,,timesofoman.com/,Times of Oman
OM,,,www.omanobserver.om/,Oman Daily Observer
OM,,,www.muscatdaily.com/,Muscat Daily
OM,,,www.theweek.co.om/,TheWeek
OM,,,www.shabiba.com/,Al Shabiba
OM,,,omandaily.om/,Oman Daily
OM,,,omanbulletin.com/,Oman Bulletin
OM,,,www.nizwa.com/,Nizwa
OM,,,alroya.om/,Al-Roya
OM,,,www.majan-tv.com/,Majan TV
OM,,,www.halafm.com/,Hala FM
OM,,,wisal.fm/cms/,Al-Wisal
OM,,,www.hifmradio.com/,Hi FM
OM,,,omannews.gov.om/ona_n/,Oman News Agency 
OM,,,part.gov.om/omanradio/,Oman Radio 
OM,,,omaninfo.om/,Ministry of Information Oman
PA,,,www.midiario.com/,Mi Diario
PA,,,elsiglo.com.pa/,El Siglo
PA,,,www.prensa.com/,La Prensa
PA,,,thebocasbreeze.com/,Bocas Breeze
PA,,,elcapitalfinanciero.com/,Capital
PA,,,www.critica.com.pa/,Critica
PA,,,laestrella.com.pa/,La Estrella
PA,,,www.diaadia.com.pa/,Dia a Dia
PA,,,www.elinformedavid.com/,El Informe de David
PA,,,metrolibre.com/,Metro Libre
PA,,,www.panamaamerica.com.pa/,El Panama America
PA,,,www.epasa.com/,Epasa
PA,,,www.focuspublicationsint.com/,Focus Panama
PA,,,selectamagazine.com.pa/,Selecta
PA,,,panamagazine.com/,Panamagazine
PE,,,elcomercio.pe/,El Comercio
PE,,,larepublica.pe/,La República
PE,,,www.elperuano.com.pe/,El Peruano
PE,,,gestion.pe/,Gestion
PE,,,ojo.pe/,Diario Ojo
PE,,,elbocon.pe/,El Bocon
PE,,,diariocorreo.pe/,Correo Peru
PE,,,www.diariodechimbote.com/,Diario de Chimbote
PE,,,www.diariolaprimeraperu.com/,La Primera
PE,,,diarionoticias.pe/,Noticias
PE,,,prensaregional.pe/,La Prensa Regional
PE,,,publimetro.pe/,Publimetro
PE,,,elbuho.pe/,El Buho
PE,,,elpueblo.com.pe/,El Pueblo
PE,,,www.losandes.com.pe/,Los Andes
PE,,,www.diariovoces.com.pe/,Voces
PE,,,www.infoarequipa.com/,Info Arequipa
PE,,,andina.pe/agencia/,Andina
PE,,,www.andina.com.pe/ingles/,Andina 
PE,,,www.delpais.com.pe/,Diario del País
PE,,,diariouno.pe/,Diario Uno
PE,,,elmen.pe/,El Men
PE,,,www.elpopular.pe/,El Popular
PE,,,exitosanoticias.pe/,Exitosa
PE,,,larazon.pe/,La Razon
PE,,,diarioahora.pe/,Ahora
PE,,,todosport.pe/,Todo Sport
PE,,,www.diariosinfronteras.pe/,Diario Sin Fronteras
PE,,,elchino.pe/,El Chino
PE,,,trome.pe/,Trome
PE,,,laindustria.pe/,La Industria
PE,,,www.expreso.com.pe/,Expreso
PG,,,www.thenational.com.pg/,The National
PG,,,postcourier.com.pg/,Post Courier
PG,,,www.nbc.com.pg/,NBC - National Broadcasting Corporation
PG,,,www.tpa.papuanewguinea.travel/,Papua New Guinea Tourism Promotion Authority
PG,,,www.pnggossip.com/,PNG Gossip Newsletter
PG,,,www.topix.com/world/papua-new-guinea/,Papua New Guinea News - Topix
PG,,,www.bbc.com/news/world-asia-pacific-15436981,BBC: Papua New Guinea
PG,,,www.infoplease.com/country/papua-new-guinea,Infoplease.com : Papua New Guinea 
PG,,,www.irinnews.org/asia/papua-new-guinea,IRIN : Papua New Guinea
PH,,,www.sunstar.com.ph/pampanga,Sun Star Pampanga
PH,,,www.bicolstandard.com/,Bicol Standard
PH,,,bicolperyodiko.com/,Bikol Peryodiko
PH,,,www.visayandailystar.com/,Visayan Daily Star
PH,,,thedailyguardian.net/,Daily Guardian
PH,,,www.thenewstoday.info/,News Today
PH,,,cebudailynews.inquirer.net/,Cebu Daily News
PH,,,negroschronicle.com/,Negros Chronicle
PH,,,www.boholnewsdaily.com/,Bohol News Daily
PH,,,www.samarnews.com/,Samar News
PH,,,www.southernleytetimes.com/,Southern Leyte Times
PH,,,www.zamboangatimes.ph/,Zamboanga Times
PH,,,www.sunstar.com.ph/cagayan-de-oro,Sun Star Cagayan
PH,,,davaotoday.com/,Davao Today
PH,,,www.mindanews.com/,Minda News
PH,,,www.punto.com.ph/,Punto
PH,,,www.philippinestoday.net/,Philippines Today
PH,,,metrocebu.news/,Metrocebu News
PH,,,mindanaotimes.net/,Mindanao Times
PH,,,mindanaoexaminer.com/,Mindanao Examiner
PH,,,www.hatawtabloid.com/,Hataw Tabloid
PH,,,pinoyweekly.org/,Pinoy Weekly
PH,,,www.remate.ph/,Remate
PH,,,bandera.inquirer.net/,Bandera
PH,,,www.philstar.com/ngayon,Ngayon
PH,,,ndb-online.com/,Negros Daily Bulletin
PH,,,thefilipinoconnection.net/,Filipino Connection
PH,,,www.ilocossentinel.com/,Ilocos Sentinel
PH,,,www.panaynews.net/,Panay News
PH,,,pinasglobal.com/,Pinas
PH,,,www.manilastandard.net/,Manila Standard Today
PH,,,www.rmniloilo.net/,RMN Iloilo
PH,,,www.boholchronicle.com.ph/,Bohol Chronicle
PH,,,www.shangbao.com.ph/,Siongbao
PH,,,www.manila-shimbun.com/,Manila Shimbun
PH,,,www.worldnews.net.ph/,World News
PH,,,www.unitednews.net.ph/,United News
PH,,,cnnphilippines.com/,CNN Philippines
PH,,,news.abs-cbn.com/,ABS-CBN
PH,,,www.rappler.com/,Rappler
PH,,,bulatlat.com/main/,Bulatlat
PH,,,www.gmanetwork.com/news/,GMA News
PH,,,sg.news.yahoo.com/philippines/,Yahoo news Philippines
PH,,,asiancorrespondent.com/section/philippines/,Asian Correspondent - Philippines
PH,,,asianjournalusa.com/,Asian Journal
PH,,,asianjournal.com,Asian Journal San Diego
PH,,,filipinoexpress.com/,Filipino Express Online 
PH,,,www.philippinenews.com/,Philippine News
PH,,,www.filipinoreporter.us/,Filipino Reporter
PH,,,www.philippinetimes.com/,Philippine Times
PH,,,www.pna.gov.ph/,Philippines News Agency
PH,,,www.philpressinstitute.com/,Philippine Press Institute
PK,,,www.dailywahdat.com.pk/,Wahdat
PK,,,aajkal.com.pk/,Aaj Kal
PK,,,www.dailylahoretimes.com/,Lahore Times
PK,,,www.dailyhilal.com.pk/,Hilal-e-Pakistan
PK,,,thefrontierpost.com/,Frontier Post
PK,,,www.kmsnews.org/,Kashmir Media Service
PK,,,www.pktribune.com/,Pakistan Tribune
PK,,,www.paktribune.com/,Pak Tribune
PK,,,www.thesindhtimes.com/,Sindh Times
PK,,,www.pakistaneconomist.com/,Pakistan &amp; Gulf Economist
PK,,,thepioneer.com.pk/,Pioneer
PK,,,www.pakistanchristianpost.com/,Pakistan Christian Post
PK,,,dailythepatriot.com/,The Patriot
PK,,,www.dailyibrat.com/,Ibrat
PK,,,awamiawaz.com/,Awami Awaz
PK,,,www.thekawish.com/,Kawish
PK,,,www.wichaar.com/,Wichaar
PK,,,www.dailybaakhabar.com/,Baakhabar
PK,,,www.aftabnewspaper.com/,Aftab
PK,,,www.dailyakhbar.com.pk/,Akhbar
PK,,,nadaikhalq.com/,Nada-i-Khalq
PK,,,www.shanegujrat.com/,Shan-e-Gujrat
PK,,,www.abtak.com.pk/,Abtak
PK,,,sama.pk/,Sama
PK,,,weeklyazm.com/,Azm
PK,,,www.albarkatnews.com/,Albarkat News
PK,,,www.dailysamaj.com/,Samaj
PK,,,dailywifaq.com/,Wifaq
PK,,,www.pindipost.pk/,Pindi Post
PK,,,www.falaknews.com/,Falak News
PK,,,soorathal.com/,Soorat-e-Hal
PK,,,www.dailyjinnah.com/,Jinnah
PK,,,www.akhbarekhyber.com/,Daily Akhbar e Khyber
PK,,,dailynht.com/,NHT 
PK,,,www.dailysarwan.com/,Sarwan
PK,,,www.dailysobh.com/,Sobh
PK,,,dailywaka.com/,Waka
PK,,,www.dailypak.net/,Daily Pak
PK,,,dailyadalat.com/,Adalat
PK,,,dailydomel.com/,Domel
PK,,,www.dailydhartiajk.com/,Dharti
PK,,,heights.com.pk/,Heights
PK,,,urdu.cri.cn/,Urdu news - China Radio‬
PK,,,www.shanegujrat.com/,Shane Gujrat
PK,,,www.urdutimes.com/,Urdu Times
PK,,,urdu.geo.tv/,Geo Urdu News
PK,,,www.onlineindus.com/,Online Indus
PK,,,lahoredispatch.com/,Lahore Dispatch
PK,,,www.onlinenews.com.pk/,Online International News Network 
PK,,,www.dailytafteesh.com.pk/,Tafteesh
PK,,,www.app.com.pk/,Associated Press Of Pakistan
PL,,,www.fakt.pl/,Fakt
PL,,,wyborcza.pl/,Gazeta Wyborcza
PL,,,www.se.pl/,Super Express
PL,,,www.rp.pl/,Rzeczpospolita
PL,,,www.przegladsportowy.pl/,Przegląd Sportowy
PL,,,www.dziennik.pl/,Dziennik Gazeta Prawna
PL,,,naszdziennik.pl/,Nasz Dziennik
PL,,,www.pb.pl/,Puls Biznesu
PL,,,wbj.pl/,Warsaw Business Journal 
PL,,,www.gazetakrakowska.pl/,Gazeta Krakowska
PL,,,www.parkiet.com/,Parkiet
PL,,,www.zw.com.pl/,Życie Warszawy
PL,,,www.wspolczesna.pl/,Gazeta Współczesna
PL,,,www.dziennikbaltycki.pl/,Dziennik Bałtycki
PL,,,www.dziennikzachodni.pl/,Dziennik Zachodni
PL,,,gazetaolsztynska.pl/,Gazeta Olsztyńska
PL,,,wochenblatt.pl/,Schlesisches Wochenblatt
PL,,,www.warsawvoice.pl/,Warsaw Voice
PL,,,www.krakowpost.com/,Krakow Post
PL,,,kuriergmin.pl/,Kurier Gmin
PL,,,dkl24.pl/,dkl24
PL,,,gazeta-olawa.pl/,Gazeta-Olawa
PL,,,ws-24.pl/,Wiadomości Świdnickie
PL,,,nowagazeta.pl/,NOWa Gazeta
PL,,,www.pomorska.pl/,Gazeta Pomorska
PL,,,www.dzienniklodzki.pl/,Dziennik Łódzki
PL,,,www.expressilustrowany.pl/,Express Ilustrowany
PL,,,gazetabilgoraj.pl/,NOWa Gazeta Biłgorajska
PL,,,www.dziennikwschodni.pl/,Dziennik Wschodni
PL,,,www.kurierlubelski.pl/,Kurier Lubelski
PL,,,24tp.pl/,Tygodnik Podhalański
PL,,,www.poranny.pl/,Kurier Poranny
PL,,,www.korso.pl/,Korso
PL,,,www.nowiny.gliwice.pl/,Nowiny Gliwickie
PL,,,www.gloswielkopolski.pl/,Glos Wielkopolski
PL,,,www.24kurier.pl/,Kurier Szczecinski
PL,,,www.tygodnikzamojski.pl/,Tygodnik Zamojski
PL,,,www.gazetalubuska.pl/,Gazeta Lubuska
PL,,,www.nto.pl/,Nowa Trybuna Opolska
PL,,,sztafeta.pl/,Sztafeta
PL,,,www.tygodnikpowszechny.pl/,Tygodnik Powszechny
PL,,,www.dziennik.com/,Nowy Dziennik
PL,,,inside-poland.com/,Inside Poland
PL,,,lodzpost.com/,LodzPost
PS,,,www.alquds.com/,Al-Quds
PS,,,www.al-ayyam.com/,Al-Ayyam
PS,,,www.alhaya.ps/,Al-Hayat Al-Jadida
PS,,,www.alhourriah.org/,Al-Hurriya
PS,,,www.alwatanvoice.com/arabic/index.html,Dunya Alwatan
PS,,,www.felesteen.ps/,Felesteen
PS,,,english.wafa.ps/,Palestine News &amp; Info Agency 
PS,,,www.maannews.net/,Ma'an News Agency 
PS,,,www.palinfo.com/,Palestinian Information Center 
PS,,,www.jmcc.org/,Jerusalem Media and Communication Centre
PS,,,english.pnn.ps/,PNN - Palestine News Network
PS,,,paltoday.tv/,Fadayiyat Palestine
PS,,,www.arn.ps/,Shabakat Azyal Al-Izaeia
PS,,,al-bayader.com/,Al Bayader
PS,,,www.alkarmel.org/,Al-Karmel
PS,,,www.al-fateh.net/,Al Fateh
PS,,,thisweekinpalestine.com/,This Week in Palestine
PS,,,www.aklaam.net/newaqlam/,Aklaam
PS,,,www.alkitab.ps/,Al Kitab
PS,,,www.arab48.com/,Arab48
PS,,,www.hr.ps/,Shabakat Alhurriat Alielamia
PS,,,www.alestqlal.com/,Sahifat Al Estiqlal
PS,,,www.aafaq.org/,Afaq
PS,,,www.deyaralnagab.com/,Deyar Al Nagab
PS,,,www.manar.com/,Manar
PS,,,www.sonara.net/,Al Sonara
PS,,,www.pbc.ps/,Palestine Public Broadcasting
PS,,,www.salam-tv.ps/,Salam TV
PS,,,www.alwasattoday.com/,Alwasat Alyum
PS,,,www.amin.org/,AMIN - Arabic Media Information Network
PS,,,www.palestinechronicle.com/,Palestine Chronicle
PS,,,aqsatv.ps/,Al-Aqsa TV
PS,,,www.alquds.co.uk/,Al Quds Al Arabi
PT,,,www.cmjornal.pt/,Correio da Manhã 
PT,,,www.jn.pt/,Jornal de Notícias 
PT,,,www.publico.pt/,Público 
PT,,,www.dn.pt/,Diário de Notícias
PT,,,ionline.sapo.pt/,iOnline
PT,,,www.diariocoimbra.pt/,Diário de Coimbra
PT,,,expresso.sapo.pt/,Expresso
PT,,,www.acorianooriental.pt/,O Açoriano Oriental
PT,,,www.avante.pt/,Avante
PT,,,www.abola.pt/,A Bola
PT,,,www.destak.pt/,Destak
PT,,,www.ojogo.pt/,O Jogo 
PT,,,www.record.pt/,Record
PT,,,sol.sapo.pt/,Sol
PT,,,analisesocial.ics.ul.pt/,Análise Social
PT,,,blitz.sapo.pt/,Blitz
PT,,,www.asbeiras.pt/,Diário As Beiras
PT,,,www.mundouniversitario.pt/,Mundo Universitário
PT,,,www.psd.pt/?idc=203,Povo Livre
PT,,,www.soberaniadopovo.pt/index/,Jornal Soberania do Povo
PT,,,www.diarioaveiro.pt/,Diario de Aveiro
PT,,,www.noticiasdeaveiro.pt/,Noticias de Aveiro
PT,,,www.jornaldenegocios.pt/,Jornal de Negócios
PT,,,www.regiaodeagueda.com/,Região de Águeda
PT,,,www.jb.pt/,Jornal da Bairrada
PT,,,www.correiodominho.pt/,Correio do Minho
PT,,,www.diariodominho.pt/,Diário do Minho
PT,,,www.ecosdebasto.com/,Ecos de Basto
PT,,,www.mdb.pt/,Mensageiro de Bragança
PT,,,www.gazetadointerior.pt/,Gazeta do Interior
PT,,,www.jornaldofundao.pt/,Jornal do Fund&atilde;o
PT,,,www.avozdafigueira.pt/,A Voz da Figueira
PT,,,www.oln.pt/,On Line News
PT,,,www.rodaviva.pt/,Roda Viva
PT,,,regiao-sul.pt/,Diari Online Algarve
PT,,,www.jornalaguarda.com/,A Guarda
PT,,,www.maiahoje.pt/,Maia Hoje
PT,,,www.omirante.pt/,O Mirante
PT,,,www.dnoticias.pt/,dnoticias.pt
PW,,,www.topix.com/world/palau/,Palau News - Topix
PW,,,www.bbc.com/news/world-middle-east-15446659,BBC: Palau
PW,,,www.infoplease.com/country/palau,Infoplease.com : Palau 
PW,,,www.insideworld.com/oceania/palau.php,Palau news from inside Oceania
PY,,,www.abc.com.py/,Diario ABC Color
PY,,,www.lanacion.com.py/,La Nacion
PY,,,www.ultimahora.com/,Ultima Hora
PY,,,www.vanguardia.com.py/,Diario Vanguardia
PY,,,www.cronica.com.py/,Cronica
PY,,,www.uninet.com.py/accion/,Acción
PY,,,contactonews.co/,Contacto News
PY,,,www.hoy.com.py/,Hoy
PY,,,www.arp.org.py/,Asociación Rural del Paraguay
PY,,,www.tnpress.com.py/,TN Press
PY,,,www.5dias.com.py/,5 Dias
PY,,,rpc.com.py/,Canal 13
PY,,,www.extra.com.py/,Extra Press
PY,,,www.adndigital.com.py/,ADN Paraguayo
QA,,,www.raya.com/,Al-Rayah
QA,,,www.alarab.qa/,Al Arab
QA,,,www.al-watan.com/,Al-Watan
QA,,,www.al-sharq.com/,Al-Sharq
QA,,,www.gulf-times.com/,Gulf Times
QA,,,www.qatar-tribune.com/,Qatar Tribune
QA,,,thepeninsulaqatar.com/,The Peninsula
QA,,,dohanews.co/,Doha News
QA,,,www.aljazeera.com/,Al Jazeera
QA,,,islamonline.net/,Islam Online
QA,,,www.estadaldoha.com/,Estadal Doha
QA,,,www.beinsports.com/,Bein Sports
QA,,,lusailnews.qa/,Lusail
QA,,,nricafe.com/,NRICafe.com
QA,,,www.qtv.qa,Qatar TV
RO,,,evz.ro/,Evenimentul Zilei
RO,,,www.eazi.ro/,Azi
RO,,,www.bursa.ro/,Bursa
RO,,,www.cotidianul.ro/,Cotidianul
RO,,,adevarul.ro/,Adevărul 
RO,,,www.gandul.info/,Gândul
RO,,,www.gsp.ro/,Gazeta Sporturilor
RO,,,romanialibera.ro/,România Liberă
RO,,,www.zf.ro/,Ziarul Financiar
RO,,,www.libertatea.ro/,Libertatea
RO,,,jurnalul.ro/,Jurnalul Naţional
RO,,,kronika.ro/,Krónika
RO,,,www.maszol.ro/,Új Magyar Szó
RO,,,www.transindex.ro/,Transindex
RO,,,szabadsag.ro/,Szabadság
RO,,,www.curierulnational.ro/,Curierul Național
RO,,,www.jurnalul24.ro/,Jurnalul24
RO,,,www.dcnews.ro/,Dcnews
RO,,,www.click.ro/,Click!
RO,,,www.capital.ro/,Capital
RO,,,www.curierulnational.ro/,Curierul Național
RO,,,www.adz.ro/,Allgemeine Deutsche Zeitung für Rumänien
RO,,,www.thediplomat.ro/,The Diplomat – Bucharest
RO,,,www.prosport.ro/,ProSport
RO,,,opiniatransilvana.ro/,Opinia Transilvană
RO,,,ziarulunirea.ro/,Ziarul Unirea
RO,,,www.newsarad.ro/,Newsarad
RO,,,www.ziarulargesul.ro/,Ziarul Argeşul
RO,,,www.curier.ro/,Curierul Zilei
RO,,,www.desteptarea.ro/,Desteptarea de Bacau
RO,,,zdbc.ro/,Ziarul de Bacău
RO,,,www.realitateabihoreana.ro/,Realitatea Bihoreana
RO,,,www.monitorulbt.ro/,Monitorul
RO,,,www.bzb.ro/,Buna ziua Brasov
RO,,,www.monitorulexpres.ro/,Monitorul Expres
RO,,,www.national.ro/,National
RO,,,cronicaromana.net/,Cronica Romana
RO,,,www.curentul.info/,Curentul
RO,,,www.bzc.ro/,Buna Ziua Constanta
RO,,,www.cugetliber.ro/,Cuget Liber
RO,,,observator.ro/,Observator de Constanta
RO,,,www.replicaonline.ro/,Replica
RO,,,www.ziuaconstanta.ro/,Ziua de Constanta
RO,,,www.cvlpress.ro/,Cuvantul Libertatii
RO,,,www.obiectivdesuceava.ro/,Obiectiv
RO,,,www.hermannstaedter.ro/,Hermannstadter Zeitung
RO,,,ziarulprahova.ro/,Prahova
RO,,,www.graiulsalajului.ro/,Graiul Salajului
RO,,,www.monitorulsv.ro/,Monitorul de Suceava
RO,,,www.stirilepescurt.ro/,Stirile pe scurt
RO,,,ziarullumina.ro/,Ziarul Lumina
RO,,,www.romania-insider.com/,Romania-Insider
RO,,,oglindadevest.ro/,Oglinda De Vest
RO,,,www.nineoclock.ro/,Nine O'Clock
RO,,,www.diasporaro.com/,Diaspora Romaneasca
RS,,,www.danas.rs/,Danas
RS,,,www.politika.rs/,Politika
RS,,,www.novosti.rs/,Večernje novosti 
RS,,,www.alo.rs/,Alo!
RS,,,www.blic.rs/,Blic
RS,,,www.glas-javnosti.rs/,Glas javnosti
RS,,,www.kurir.rs/,Kurir
RS,,,www.pravda.rs/,Pravda
RS,,,www.pressonline.rs/,Press
RS,,,www.24online.info/,24 online
RS,,,www.dnevnik.rs/,Dnevnik
RS,,,www.beograd.rs/,Beograd
RS,,,studiob.rs/,Studio B
RS,,,www.svedok.rs/,Svedok
RS,,,www.kovinekspres.rs/,Kovin Ekspres
RS,,,www.caglas.rs/,Cacanski glas
RS,,,www.subotickenovine.rs/,Suboticke Novine
RS,,,aktuelno.net/,Aktuelno.net
RS,,,www.sremskenovine.co.rs/,Kragujevacke
RS,,,www.glaspodrinja.rs/,Glas Podrinja
RS,,,hl.rs/,Hlas L'udu
RS,,,informer.rs/,informer
RS,,,borba.rs/,Borba
RS,,,www.zurnal.rs/,Sportski žurnal
RS,,,www.hrvatskarijec.rs/,Hrvatska riječ
RS,,,www.magyarszo.com/,Magyar Szó
RU,,,www.mk.ru/,Moskovskij Komsomolets 
RU,,,www.kp.ru/,Komsomolskaya Pravda 
RU,,,iz.ru/,Izvestia 
RU,,,rg.ru/,Rossiyskaya Gazeta 
RU,,,www.kommersant.ru/,Kommersant 
RU,,,www.trud.ru/,Trud 
RU,,,www.mn.ru/,Moskovskiye Novosti 
RU,,,www.ng.ru/,Nezavisimaya Gazeta 
RU,,,newizv.ru/,Novye Izvestia 
RU,,,www.vedomosti.ru/,Vedomosti 
RU,,,gazeta-pravda.ru/,Pravda 
RU,,,www.dp.ru/,Delovoy Peterburg
RU,,,www.rbcdaily.ru/,RBK daily
RU,,,www.sport-express.ru/,Sport Express 
RU,,,www.sovsport.ru/,Sovetsky Sport 
RU,,,themoscowtimes.com/,Moscow Times
RU,,,www.rbth.com/,Russia Beyond the Headlines 
RU,,,www.redstar.ru/,Krasnaya Zvezda 
RU,,,mospravda.ru/,Moskovskaya Pravda 
RU,,,www.aif.ru/,Argumenty i Fakty 
